70	1	-1	0	0	0	0	1
70	1	-1	0	0	0	0	2
70	1	-1	0	0	0	0	3
70	1	-1	0	0	0	0	4
70	1	-1	0	0	0	0	5
70	1	-1	0	0	0	0	6
70	1	-1	0	0	0	0	7
70	1	-1	0	0	0	0	8
70	1	-1	0	0	0	0	9
70	1	-1	0	0	0	0	10
70	1	-1	0	0	0	0	11
70	1	-1	0	0	0	0	12
70	1	-1	0	0	0	0	13
70	1	-1	0	0	0	0	14
70	1	-1	0	0	0	0	15
70	1	-1	0	0	0	0	16
70	1	-1	0	0	0	0	17
70	1	-1	0	0	0	0	18
70	1	-1	0	0	0	0	19
70	1	-1	0	0	0	0	20
70	1	-1	0	0	0	0	21
70	1	-1	0	0	0	0	22
70	1	-1	0	0	0	0	23
70	1	-1	0	0	0	0	24
70	1	-1	0	0	0	0	25
70	1	-1	0	0	0	0	26
70	1	-1	0	0	0	0	27
70	1	-1	0	0	0	0	28
70	1	-1	0	0	0	0	29
70	1	-1	0	0	0	0	30
70	1	-1	0	0	0	0	31
70	1	-1	0	0	0	0	32
70	1	-1	0	0	0	0	33
70	1	-1	0	0	0	0	34
70	1	-1	0	0	0	0	35
70	1	-1	0	0	0	0	36
70	1	-1	0	0	0	0	37
70	1	-1	0	0	0	0	38
70	1	-1	0	0	0	0	39
70	1	-1	0	0	0	0	40
70	1	-1	0	0	0	0	41
70	1	-1	0	0	0	0	42
70	1	-1	0	0	0	0	43
70	1	-1	0	0	0	0	44
70	1	-1	0	0	0	0	45
70	1	-1	0	0	0	0	46
70	1	-1	0	0	0	0	47
70	1	-1	0	0	0	0	48
70	1	-1	0	0	0	0	49
70	1	-1	0	0	0	0	50
70	1	-1	0	0	0	0	51
70	1	-1	0	0	0	0	52
70	1	-1	0	0	0	0	53
70	1	-1	0	0	0	0	54
70	1	-1	0	0	0	0	55
70	1	-1	0	0	0	0	56
70	1	-1	0	0	0	0	57
70	1	-1	0	0	0	0	58
70	1	-1	0	0	0	0	59
70	1	-1	0	0	0	0	60
70	1	-1	0	0	0	0	61
70	1	-1	0	0	0	0	62
70	1	-1	0	0	0	0	63
70	1	-1	0	0	0	0	64
70	1	-1	0	0	0	0	65
70	1	-1	0	0	0	0	66
70	1	-1	0	0	0	0	67
70	1	-1	0	0	0	0	68
70	1	-1	0	0	0	0	69
70	1	-1	0	0	0	0	70
70	1	-1	0	0	0	0	71
70	1	-1	0	0	0	0	72
70	1	-1	0	0	0	0	73
70	1	-1	0	0	0	0	74
70	1	-1	0	0	0	0	75
70	1	-1	0	0	0	0	76
70	1	-1	0	0	0	0	77
70	1	-1	0	0	0	0	78
70	1	-1	0	0	0	0	79
70	1	-1	0	0	0	0	80
70	1	-1	0	0	0	0	81
70	1	-1	0	0	0	0	82
70	1	-1	0	0	0	0	83
70	1	-1	0	0	0	0	84
70	1	-1	0	0	0	0	85
